"parcel_id","Easting","Northing","Pyerite","Mexallon","Tritanium","Megacyte","Nocxium","Isogen","Veldspar","Plagioclase","Hedbergite","Spudumain","Gneiss","Arkonor","Mercoxit","Bistot","Crokite","gold_available"
11980,129.5,79.5,116.310044184269,113.228427783424,115.443048116887,133.006208867091,117.201008614484,117.350321589803,99.7164128005797,127.791587118459,150.879607033112,161.134761134476,101.903103939888,111.627105607271,106.981777833826,108.477775582417,108.087743990495,4748.75898726876
11986,135.5,79.5,126.452763494238,112.972442079147,108.163927495464,124.514225932985,115.816488808251,135.642038603537,122.650650485435,123.176462335648,148.941698174681,158.946893985241,136.033170156341,115.350184180982,99.9514398951176,108.188013597321,111.031896052553,15173.6883434595
11992,141.5,79.5,121.792180642286,115.549293148095,117.411565823963,133.888394802134,120.812060356273,123.643552141941,106.27046024054,156.543462985688,148.066527351738,178.676877317393,128.602433031437,102.602245675569,106.023092873161,110.420537493378,104.201877450138,9073.13563762027
11996,145.5,79.5,112.574766063094,110.946780831568,101.726343396488,93.2026455758418,106.395198595603,89.3626511274401,100.985496497385,141.988441967021,136.387767289528,186.967462110528,119.563125477158,99.5810117098834,118.338903732025,134.26856510066,105.875477174538,19556.5588058322
12005,4.5,80.5,130.662287937566,105.658771867733,101.681670007654,115.103763178288,109.384648362052,95.4187745094193,110.277604159233,150.333202266472,146.178712329357,155.386307545513,105.891612546622,106.648546664048,101.431783583732,107.720883976894,107.692443618222,7233.45790308843
12006,5.5,80.5,102.676026974952,104.275994018487,98.6569456464244,111.087922005564,105.888232076762,108.382850333488,103.642517247063,108.645323208584,148.817417942652,159.404184568524,117.198050279992,110.912555547585,108.583241328593,107.229336244392,101.949297909197,10021.1155359529
12008,7.5,80.5,102.013986007208,101.322930089693,103.275166076106,97.4164803177476,99.929861946413,103.312312102125,98.929344202481,117.294591852859,131.680123885628,129.033162015481,101.100315646525,117.413061884308,120.073671348351,120.905909454131,108.771257326466,11248.3121736478
12010,9.5,80.5,95.4171583751178,109.557930064721,103.985885986536,107.739288653475,105.385876980245,103.47823287193,92.6132348960638,182.062049837302,144.247533775527,171.653568022014,111.590200756528,102.66023171236,101.530919587666,96.6520739676042,107.906493899811,3730.5939928415
12016,15.5,80.5,134.326469624298,123.267238573443,123.021969099252,146.336429662173,135.325788162945,124.904677985731,110.598685541735,121.304742595703,133.681395823297,172.155685496125,118.648416906605,99.084973459663,112.731384531313,115.362641624915,106.759785508324,15093.2338083847
12034,33.5,80.5,114.899902817537,103.072400186589,102.192373799497,97.1754095268244,116.240344563048,117.183335747176,116.600123945854,155.724315693545,170.284568393487,176.38272706488,121.772810781197,110.524823420817,110.967213573134,107.149248596322,112.118668916088,10719.0532793438
12040,39.5,80.5,115.89542695618,105.625431157558,98.8673413605061,107.02962317137,118.503624316581,136.854342219764,100.194096631229,100.809669135814,101.543356467726,101.875879527146,100.163091931446,101.058665215644,103.786032857524,101.137935356144,105.651101211548,20199.1637362608
12042,41.5,80.5,141.996818888754,128.745263477688,115.59236177171,152.929659262633,126.349073837219,112.537095616054,105.053679645234,81.7507869100283,90.6502320426487,63.9699207293054,104.245458830129,105.577109160843,108.473523275112,106.529812724474,102.669007230222,20856.1114522384
12054,53.5,80.5,143.266825374271,101.319225306163,94.3295669129485,99.2533140613315,121.941922036484,104.553641423599,104.74721268662,118.253975248359,122.355864974312,129.762102394685,112.903198145119,110.549133370867,114.233485976544,115.539157884146,104.832974549526,19920.0296530658
12064,63.5,80.5,124.108034521581,119.943046320308,102.04744070955,153.402803817099,113.529323085347,142.554782806158,103.164140793337,111.646686001919,120.413189912309,116.471274698831,101.199523207015,108.567851927144,117.794778031974,118.177865965858,112.3045241459,4478.43370471124
12066,65.5,80.5,168.291185473756,106.060623155328,125.080848801732,115.560192443881,118.423247035142,117.352293502564,106.936259260274,104.251922420842,135.768612181889,136.041898567398,105.472466052562,105.641880772368,116.367653731361,116.947557788813,108.718291738776,16262.279273567
12071,70.5,80.5,94.3012747345414,110.408883594446,116.029890294841,108.867312645982,113.186551792737,108.247953173853,108.102405052716,113.461804870354,129.20460397886,134.113269624775,109.729587114845,108.672957043162,101.537363309999,107.891156574674,115.070411527215,19570.7163187529
12075,74.5,80.5,94.4592427105612,113.961014880171,106.904012546413,117.40312116185,96.7529882047954,110.272171411519,102.920575438364,122.437235997268,124.105413828991,130.269006396697,106.199904675086,102.788544411906,107.845019021087,97.0170752707297,111.19250215533,6424.08533758575
12078,77.5,80.5,120.335481477888,105.9253894511,105.907037395997,105.383255462265,101.912481161338,143.567909710732,102.648955322672,112.007199609375,149.095331560128,132.100863603732,101.443574092543,99.0448190680535,110.751647796412,118.379143149246,105.948300249173,11257.0966303472
12097,96.5,80.5,136.487051368374,116.266995618331,113.099323055924,118.234174699761,113.656711904572,123.07142452267,105.453684418875,123.162913575994,135.714762736851,127.729854470365,115.407875732063,97.0744195417377,114.169283802388,117.782703772941,105.599064130322,18447.9391711359
12098,97.5,80.5,98.97183105302,104.009877271183,106.96203920537,95.2508687397937,116.173580272881,107.801586836787,102.078160473854,109.345462427319,110.965608639097,108.757554181685,101.80302868038,105.536480013833,108.371112314601,110.219886208131,103.143664211538,21913.8746266398
12100,99.5,80.5,127.148076561985,104.718865485704,112.199320185651,110.038383815677,107.233572333157,76.4587419923367,99.4532480807542,103.676872061719,102.800554315055,103.881371130538,99.9836903384209,103.610276645242,104.125909779627,101.710962744483,103.441533311168,18089.6583113659
12101,100.5,80.5,125.414499835541,102.766339360002,94.0695049242462,102.274806172939,101.598835416003,104.737983243633,101.067758542098,104.071797774466,109.965330587181,113.941617634862,100.291846957252,100.063812452859,103.738595325915,100.903656830823,103.808440504175,14614.9993269185
12108,107.5,80.5,114.414099180795,116.577568839455,103.597073553826,107.640729923533,109.484055202449,123.660507087523,94.4446892711279,178.392878730748,167.602396558633,180.829746064057,114.967354587268,114.431406618649,105.498144591237,112.684138719627,105.93107447327,4213.25949080236
12110,109.5,80.5,124.713504484789,107.697718176989,117.131604265222,123.931872219112,115.477040079089,122.915238937763,101.857534200481,129.31751148781,128.09421806678,180.076965996167,132.848042417499,117.010067729155,114.587758519258,114.60692948123,103.980032131694,12233.7889222957
12115,114.5,80.5,116.598259810075,107.730616175536,106.775013707387,110.043395967182,117.402196799196,115.147401530371,105.922317549606,172.120190964171,152.550485685409,175.990504543685,125.281147742411,116.287553629736,126.982230513636,124.202948193933,100.848908334448,10254.149057831
12120,119.5,80.5,105.157731759633,99.9413612274977,99.3087537841356,95.6940513542152,102.385931244974,104.049239678868,107.053415549605,118.957892280338,138.305970246128,143.180574933702,107.782267948272,118.531304408634,136.181583601958,111.409453560114,135.054667123523,5136.17568851318
12125,124.5,80.5,136.519191805893,116.976319923398,101.340257422805,117.918080637492,115.05245166651,109.737435027163,113.646627613836,134.732554479276,168.711238226577,155.258959363603,117.668181406056,100.060378025811,103.135620729925,111.343847869812,115.044900762387,9770.83090539759
12129,128.5,80.5,83.5668068078556,104.903958474302,117.571076186812,124.350036395161,117.774763475523,151.007283172039,101.101291073566,132.8038313449,152.580171282016,168.495677647646,136.902429049194,102.51979790307,110.299675667663,116.985778107302,107.89826474122,15428.645040651
12132,131.5,80.5,102.713449571692,99.848014702116,122.721098528082,96.677036428479,116.125378511662,103.564772862839,105.996619876586,198.650442298452,170.906193911124,148.572625132045,132.486730751264,110.566361467584,109.274584175653,121.964132546337,106.27356562558,18929.8750673612
12148,147.5,80.5,114.710108695926,105.75250219824,104.151257197023,114.307145306535,106.723814600138,107.362501287376,109.449982923973,213.643563202891,163.187382899227,166.666842727884,114.187506728448,103.718572545142,111.07784565362,99.9511293021492,103.648929347206,3244.60884287492
12150,149.5,80.5,110.525401979492,101.229153778297,100.388500239239,102.25656648884,110.069740890464,106.676188737356,103.462190242333,158.720522072795,147.401092911669,146.19364538912,115.078094777373,96.1982818259778,116.227745533907,118.982283531539,116.540180774328,10297.9388596014
12151,0.5,81.5,113.86249134363,105.465769677042,98.1206073250248,106.3039337612,103.859120136272,101.588782642915,104.445869674432,139.845501585206,119.685770669583,122.338669465966,106.740702947423,109.237411564352,108.667558165054,119.111602843479,107.562356554036,13640.5879516494
12161,10.5,81.5,96.6149970901554,106.041970822424,102.947814895436,114.700328739538,107.708096816199,112.724913527826,96.761511180318,116.868522876899,149.049472892035,143.106199935023,85.6119244140579,100.668775457663,108.109045071975,100.157541602267,98.9283747191139,5797.32369204051
12163,12.5,81.5,132.892538569648,110.708127715313,100.193817222396,106.113243061095,117.775069714095,121.140549083093,106.44705946998,174.921259830938,144.65759870354,173.611215843817,112.556947792048,122.166976729452,111.786268409372,117.097618097144,115.398612112759,5399.99028591701
12165,14.5,81.5,128.380996683833,109.112148741295,109.802496721815,152.788525105823,118.501555161147,129.546954573384,102.807703796452,167.371652670115,138.657554754697,145.828337558244,120.737482238984,108.92258252437,113.091110747548,112.51636789645,112.099615852802,3081.59296821868
12166,15.5,81.5,124.760674241037,119.312604116275,121.31892709949,81.5113190054474,120.212499961564,126.107465011404,102.654615578794,136.393135605085,120.449344335687,122.321321769005,100.222502095622,106.731455454545,117.122440493246,110.3852778868,104.722432331795,22122.1080610855
12168,17.5,81.5,79.6521811144542,114.880040361081,119.628714421062,155.33461520374,105.373911477377,152.351533186063,102.225496710166,129.015575924622,108.723374560999,125.406333583941,105.764869711191,97.2714542444533,110.597747223646,102.964247895483,105.416991628405,5357.19395512672
12169,18.5,81.5,125.178941677959,114.488899492896,119.698944128683,117.484718985318,114.455675842312,109.995892266188,114.333027264174,134.312889423458,135.690646828599,152.173163985669,122.884487878304,107.122215924348,108.765933633706,106.727465323873,102.749694284091,17829.1373053833
12179,28.5,81.5,135.197036735398,92.9477083358126,112.842222165724,115.252927164824,121.562342785888,92.4297125022756,105.649007638325,146.132068952468,155.220663723868,173.424359152087,119.805668846517,102.984444426222,125.575154667309,109.421470282764,115.597563353196,6237.18730643776
12184,33.5,81.5,104.97294038782,103.28225882213,110.430173587926,120.751472232393,102.962278025987,124.944898863631,106.486397381808,127.981013968586,140.195245824639,152.243344078846,127.504356779368,97.6449983841776,119.107756156802,110.5884768382,112.66733018348,9528.75790303792
12185,34.5,81.5,120.460037354899,103.905785513041,103.274532142573,104.057685760592,100.872435931829,117.953606502223,116.624974498825,198.993025317108,165.895187141191,177.842377641092,115.596505333458,98.0507081752008,108.277857168333,108.060680941273,104.921514777203,4909.51728027923
12187,36.5,81.5,109.240568791261,100.816766478694,104.436382702204,100.727955844224,108.622197072425,104.296006278006,103.000805946645,134.589865316703,150.529463169343,150.304272155296,91.4513045958051,106.16639455763,105.970013704883,111.833486770543,106.711816647579,8689.57375246505
12191,40.5,81.5,146.09036238792,105.974365289247,110.51841258654,132.088846692535,127.084668290757,91.3811934936338,100.436116636185,89.8397272120275,91.4439276239672,87.2979263532679,97.7510834711016,109.495840865083,108.457191012947,114.647777788103,105.828556419067,21491.1226703216
12193,42.5,81.5,148.468820755181,109.25156804041,110.280256730549,109.559394853195,122.83811546195,112.56061360677,96.6703592635373,77.3848699935369,78.7563341841956,70.3480677124122,88.0057808639172,100.688590822831,102.857984254357,99.4850240878643,103.487712812231,23729.8005358461
12194,43.5,81.5,138.019239835605,118.710470499971,120.907329486741,97.5083171409179,118.929997013641,79.5500496614704,98.1607254930456,89.2000106053375,93.2433007080278,87.3987788300577,97.4892108475703,100.361530412089,105.970714113577,112.13786115541,102.247631761024,24385.4074594922
12202,51.5,81.5,105.263075998675,109.884632561621,98.9046808727881,127.268832255543,101.655042176626,115.441201294081,100.637662578276,108.836770783547,108.573906360532,108.142796476635,104.353932506456,112.245604806819,99.841803176148,100.640739742861,109.735048689624,6514.77030248188
12204,53.5,81.5,132.333627846734,114.739421814445,97.6818142383145,121.453967700375,120.504761772454,96.2903292263078,104.013431556678,107.262883888164,107.518097795438,111.773317870496,104.216054424372,100.740009580636,116.203420546683,129.666261374989,119.645927705707,20878.9922065675
12213,62.5,81.5,148.028504376335,103.890989708657,101.021565132711,97.0313190785635,138.192195163776,148.858472145003,102.243905685909,127.46736096957,117.00011511023,119.876266251999,96.6050945172118,101.707384732169,108.537208894477,107.69384948779,105.886863934881,21723.5820960028
12214,63.5,81.5,107.749462138331,92.3431627757801,117.471265255469,105.067766891324,110.063685720335,122.091412437905,101.495625231218,138.912290159441,130.268014224404,160.197490991664,116.6887495203,105.945129648283,112.214274100641,106.416372871704,107.900292867327,12461.5959508486
12216,65.5,81.5,122.200586807253,90.4819515173397,97.9568434026255,82.0024865619781,131.775516871468,119.56064308965,104.161604484329,149.497065046082,143.087268515436,142.834887173061,113.483944958423,101.2679786022,117.218302953708,114.414807022742,100.773561393103,21094.3318153755
12219,68.5,81.5,131.764852270059,100.426092943299,101.296728010064,100.639323031854,119.513415456257,118.089976098901,101.058618782452,177.929222122634,161.3333067278,162.398154168695,97.405042135653,114.459471259431,101.874352174787,115.403213361762,112.144805425621,4904.8784868614
12236,85.5,81.5,103.449030893797,104.967857106637,118.790187301192,98.4847588600978,112.305412316986,140.46611875035,104.537964813685,139.981828741381,144.422729483167,152.090270213469,109.840261227077,104.989373192088,105.171476726964,118.718491020454,113.754167790446,16170.2888769719
12240,89.5,81.5,124.083886422224,113.583626048416,104.254790309924,99.382070862722,106.47071522866,86.6977134797539,106.623637282669,166.833031796819,139.884530870779,161.377164548873,149.721222365446,115.514882490429,117.618341574945,117.270608821381,113.040093654585,15120.4124068192
12241,90.5,81.5,117.484170112112,104.412647481633,103.293295755958,87.2203167489863,104.752252882251,117.324841329285,111.693927234475,155.249904754541,138.690469503488,142.086955786837,112.969915623475,113.023574622743,109.803376629618,105.05225639687,105.270932548541,14819.2866772845
12245,94.5,81.5,120.946962300397,103.323256424807,103.999384800042,126.175955266771,113.945234509115,111.742891584932,107.767196324662,155.447292201789,174.073461701436,156.855055392201,106.181774299136,102.19704493415,113.150797816944,124.061014942739,112.025312931213,5157.84789058124
12249,98.5,81.5,158.253783229915,100.47697706338,113.111359039842,118.186314426863,136.775671864242,92.5936350608224,102.146308865262,109.695457177969,112.105546740962,121.324323921496,101.049980808022,95.6397921135857,101.332582816467,97.8961297857847,108.864453521302,18501.7581922226
12256,105.5,81.5,112.451605327494,103.53397178684,109.746285933748,90.5360839363143,115.203444027963,122.934745811043,103.050721532306,149.307672814797,153.952220218518,169.114799983048,148.908981150075,120.081675353732,107.965800451052,103.980362152184,105.754182751212,18023.6992201018
12261,110.5,81.5,117.571378624446,98.4030389489723,102.468373730823,104.044592170143,131.384681275335,97.2449062500312,106.010059141482,146.930277759828,155.261871007598,142.782110448113,115.83053589496,108.785628643588,106.669063619369,124.335599734282,110.720160064374,19383.1715163221
12262,111.5,81.5,121.141425038906,122.061754157304,144.089170521307,126.713907738698,103.447699593036,98.394870893691,106.346179113326,132.061082299892,138.15702644683,139.280152259537,101.858153369911,119.109625018542,115.327696272089,130.311789816995,110.474066029571,13295.5186334073
12267,116.5,81.5,99.3374943650944,106.411669028785,92.9603280793146,103.223007437792,92.3783895705515,108.735428007702,102.992684664449,126.086265602287,122.700568582511,118.56945724687,102.555590622089,104.178121539339,125.848389058641,109.356183259855,113.278241818226,7353.78274067602
12268,117.5,81.5,101.90190996427,99.0488819706428,106.343363022657,97.0178938322994,104.234365130292,103.541427349019,98.4866148846836,112.583640998702,117.999949504093,121.767240860389,102.615533162896,109.527137832821,123.064199957926,94.9054049657345,121.117937399272,7661.78389295055
12277,126.5,81.5,94.2589779481554,108.830387423303,110.030521183953,123.507585452652,114.201592425209,97.7375859062787,100.670977360693,159.835156775598,165.676210701103,156.459252320564,129.643143145952,111.782640046488,103.672584788091,101.823191064946,109.711385823413,5735.68886936129
12278,127.5,81.5,102.441636550753,98.1802260921041,101.259077998877,92.5311551999715,110.956245009286,115.405800292795,110.362423897471,129.756143545506,173.76261591578,165.833917460793,94.5110899782742,101.59882076632,109.79184310251,102.546177705085,108.925002677562,7838.77149722499
12289,138.5,81.5,171.902821845553,114.37176124997,118.067944525305,129.42396235126,124.08174181673,108.590231714409,102.616135699485,115.730974316792,151.08700844388,146.280254176497,117.961530765294,104.49094783871,105.448108083273,104.642230781282,110.127795032187,8585.98519560494
12300,149.5,81.5,83.2306608692554,107.641812296165,111.923008547421,105.37038840715,108.31330339989,117.497261821708,110.197161436414,171.486668787118,161.811449058314,143.859076580396,123.712096729869,116.209906878319,104.693921401764,110.892517098101,108.514955198076,12496.7150922394
12301,0.5,82.5,101.416599206839,104.560958365247,106.660914818492,93.9902257400011,104.660714953863,103.672428556005,99.9588945677384,114.012547350701,105.692590859277,110.811417710809,100.157107196749,93.9471648414813,98.2502056677128,93.7453234785485,110.132386939757,19229.4222036748
12305,4.5,82.5,93.264498932087,107.596760847133,107.684674816692,97.747664926269,107.4962725097,110.209552711872,112.726802412046,172.65203878958,145.910924728974,165.338913700557,123.958682469986,104.096350198401,120.486852779183,98.6751830938799,96.925490146211,11813.0388251674
12308,7.5,82.5,102.871741436964,103.852920949065,100.650474194226,105.31766739751,102.621269162922,99.4030909528147,105.063090311263,116.371248254607,124.680203528211,133.052606486128,112.334855143873,96.1518856012435,100.825335176522,103.510629802894,114.612289627761,14902.2903091831
12311,10.5,82.5,102.501300323005,99.8768522705975,103.235102808905,95.263067420765,104.681558280942,115.875434158312,106.286830597108,137.141864705638,139.099169079663,169.439905358936,134.00523092139,108.880930238635,107.802037908867,126.254919728297,107.213726803554,20944.8955930229
12332,31.5,82.5,121.148116733954,110.194155449674,110.206070040325,107.649899280223,105.313998819509,100.537289902636,101.588566787057,133.759976035132,167.131374436589,159.059888616316,145.51354892199,106.889026779543,109.160393135541,110.233211280047,107.759602561411,14462.6683893642
12336,35.5,82.5,98.5462848296813,108.517549262788,106.747921953576,94.8178056767434,107.244004905547,122.455317064361,97.8411874115891,176.652868280316,157.208783182077,195.408757989743,95.2710435880918,101.139031562699,108.17717505006,113.881282370442,106.870522769335,5618.83847402632
12342,41.5,82.5,135.308403510575,106.566383234324,94.8450435556199,81.8535102957105,103.578333446284,83.7717206276304,100.515339016087,101.799770980489,101.960518990491,101.984662675979,100.995594425028,114.417557896868,112.430697857251,116.642936795468,102.738115433161,23018.166323891
12347,46.5,82.5,150.027076162699,95.6564490591197,92.6099823256477,96.7876323406583,109.371371589229,147.501601446566,103.438956663197,111.416726523618,118.816230479366,117.102808050017,106.249305498421,103.974200982486,115.394633340277,114.025030895386,108.476623259988,12796.4046184593
12348,47.5,82.5,136.668548630025,102.114813386804,105.176996305276,75.2498589034318,140.381540561963,125.625229392643,106.347327852911,116.072022909377,116.580786223947,118.701158647805,104.865176221182,98.502885596465,111.535516184169,103.972789447789,106.308996487807,25659.5066040945
12355,54.5,82.5,96.7049017712116,103.420247886167,88.8539436125235,130.97587289057,103.892999398784,136.256096930034,103.335090254745,115.640162122919,113.74076205357,123.88108906706,109.958535335848,114.574662283055,121.414487007394,119.343088667644,115.42905905063,5289.09886455846
12360,59.5,82.5,125.404924577039,111.377517061008,106.333208569569,120.328650033122,111.114796970544,102.983442418887,97.5908739471064,83.2915544558647,77.0039777223195,79.9082736720113,96.4462648964509,103.564599165697,110.719243480754,110.008088260608,112.816299742781,18267.9056151027
12362,61.5,82.5,124.467992632009,99.1536094834854,103.210380132101,100.773722694719,116.172035068087,132.697282028565,102.021253179697,160.834645582018,130.516775039088,147.313730943732,117.735572840214,101.714553712421,106.143848096067,117.08865732641,105.726160395154,16648.9632393829
12364,63.5,82.5,125.076763322255,111.596324392301,104.616173161699,97.1946956989953,121.47980095725,124.328858300012,105.138700675518,131.689224331187,147.677442975079,139.05936925301,108.928264623971,114.442500456994,106.899420060231,111.77490223944,126.084306084047,12528.7424868725
12366,65.5,82.5,85.9981736092185,111.464939663217,102.932228965713,101.810239271819,104.161036935286,117.609444540594,104.165130556656,164.555588475623,146.50650489222,147.079927801362,110.608461991161,101.047614439571,116.232083064671,111.274943438565,112.21006098263,8414.00929200923
12369,68.5,82.5,109.178592765086,105.666274823562,113.544622471387,105.655459410105,115.319296558933,117.080676668174,103.595188754905,152.776308847635,143.752938291005,153.449395787635,118.664136337833,107.721939573159,103.48356039038,102.102412361885,101.892557754399,13099.9674500731
12371,70.5,82.5,142.781639464318,111.156234545593,99.0642702897354,125.539992517989,118.833939571705,105.201435881019,103.490777990653,131.270075274125,130.036383896467,129.187025116975,101.688213125454,110.848262751191,107.409955969446,126.691709302513,105.513697132157,11651.1498027568
12375,74.5,82.5,119.35922186801,110.775339361672,97.9419485782267,123.86880887152,101.802369012933,96.1827336414495,100.21281324901,108.458798429795,104.896459990442,107.355051026842,102.836442528296,106.50740675795,103.378482734548,110.773801233453,107.183619100739,10677.9368354054
12379,78.5,82.5,167.124512674657,104.496253261046,88.2161778506229,69.5304615082242,122.498249402428,105.892011892642,112.250929998836,168.652167473141,137.04664444397,155.782999309818,105.793897931342,117.277453957902,100.314683641226,115.521846180873,105.24877895645,18651.7889136893
12385,84.5,82.5,101.145916256501,106.566106516058,94.2605667387806,89.3924624007667,106.450485109842,103.233783277305,105.034062068117,129.231347791376,128.16705321924,130.897406802786,112.799150130343,106.206188145387,124.429471778443,105.298587671669,111.860192186599,13930.4979960996
12387,86.5,82.5,117.074559829481,110.611764398477,113.558754259185,119.867697620844,128.167063730953,107.059626549268,97.9984939848176,127.519897514725,118.857219922904,140.099965521854,119.514274034013,135.854631393978,120.238599273739,139.572912113463,116.185260913523,18769.4067616996
12395,94.5,82.5,102.098925730843,102.329385508908,102.343526070743,106.918902975056,105.110711280042,100.342655737722,104.636917308259,168.028973887444,144.720155151563,150.526033001888,106.645262781684,106.291670806092,113.291723118183,121.011132175783,108.23903659006,8539.51047348694
12401,100.5,82.5,112.078336087818,101.067026657383,101.62176810592,113.180311293995,103.627181248493,120.31188844059,105.625308191736,127.508537345867,126.918451082183,128.689830241232,116.223842406968,105.275266069933,121.740255516502,116.435132980057,109.963813657931,11149.5337932116
12402,101.5,82.5,102.296979131364,107.063168706527,104.29710263943,98.5898684477292,108.984093691186,128.967116713125,101.782465980332,122.296439459303,138.044263460327,156.204476930702,118.308035970603,111.845653497336,108.318522048378,110.230097511336,99.4727873354427,17689.7400683492
12406,105.5,82.5,119.846205895721,100.304102260951,109.146778359668,106.805339050106,108.971278998406,99.3113741660703,111.702574266284,151.887445588177,146.410334553854,162.353670879106,141.330142749604,122.136268687848,110.080874133376,125.320565968789,104.352326034295,18251.3357842111
12412,111.5,82.5,142.791570475938,120.954054332263,109.464506241768,119.24111769612,127.770054494789,147.004910412686,112.505108089152,153.423845705522,148.244974048746,160.905659904699,111.101744621963,116.358023779478,112.405510106263,110.376205570553,127.929532449897,5264.88099000771
12416,115.5,82.5,83.7163807479588,105.712359196343,110.081784502378,120.581046198111,103.95296315869,126.962844298342,108.103511129521,200.271111221859,137.920647615781,166.634715907773,118.664524735874,117.783237733399,105.528140125845,127.81851659311,109.895444138033,6084.1020638082
12423,122.5,82.5,130.749092887574,109.067943432488,115.254522224566,118.829397217638,114.050521910616,90.8392718854639,111.603636592279,109.944537101542,162.523726403746,170.127929142558,135.285294664935,96.9715943096447,114.727983024191,120.62320302766,116.578315071023,18133.718938243
12428,127.5,82.5,102.491982259138,101.731401989736,104.953189903516,95.3221177452231,110.32454366274,113.632923128357,99.7760937213925,117.542173394897,173.661230691676,180.151194318631,100.795421743651,109.182239205457,104.680310092329,115.066438753556,106.042423916007,9946.97401904866
12438,137.5,82.5,147.367599501129,115.173678466741,105.919272578058,109.321949866479,113.878371294004,92.3315070056541,93.8929354008386,197.243080855433,172.65248959888,156.848988083542,96.4494078225754,99.0338080708473,106.373542981994,120.802319497766,118.205686034178,3438.30364717287
12441,140.5,82.5,128.233597633137,123.385172101282,112.075170019436,128.919464430539,114.209964653991,110.605173199029,111.651434399905,182.13135981345,155.159670259366,178.880274961594,128.800434347108,111.644896865979,110.758275964394,117.923013679802,116.83538845431,5397.38880135184
12442,141.5,82.5,108.724853797347,105.270231606404,115.436826574533,123.483494897888,106.037507223042,121.789739881043,115.586117347551,170.858598270935,156.261737549339,166.691846835787,113.354724409317,110.132410699554,111.196038542086,100.436718196881,111.113845218851,3680.78126421708
12447,146.5,82.5,99.2107035001135,111.660301976519,121.798912742315,101.445253861333,116.867542281297,97.9894289405148,103.994195387773,188.78194877916,164.962754277214,160.612610614766,129.516452739359,111.36074901895,111.484412416638,127.933370681198,103.826668182945,20111.7259941898
12463,12.5,83.5,106.906558584307,105.294324424408,109.355652136266,91.1910196488486,110.073723633306,102.94971183399,109.560950442322,158.98027915544,165.367432031965,162.515651593839,125.877423499095,115.645711978979,123.56876932044,112.772505806838,107.393183676233,11974.8154841969
12470,19.5,83.5,98.3925496503476,106.528864777847,107.597688112812,133.595843388755,121.109721394191,119.13055714656,114.226825088308,162.971822670346,149.447645013457,175.088351784914,112.543868601357,100.136816856093,107.059643317489,111.198206371891,117.782297064859,5253.61436618615
12481,30.5,83.5,84.3620724639831,100.054470879029,112.655641199416,109.796438074683,113.120642801643,118.291140931441,111.57351494429,196.354052046073,186.466886149044,194.428977675506,117.40052663441,116.289708034147,109.864364622934,127.450149163159,113.599865972989,5496.72593347364
12482,31.5,83.5,145.177335587403,105.658271734406,105.548683691521,124.373878828692,121.58087968975,103.992812616846,103.604795394573,192.518107246409,172.661799436354,201.70246412562,131.679057209084,122.254368567565,120.081943724016,118.29983470063,113.525148176557,3071.6741753139
12484,33.5,83.5,36.6808964948946,113.537179507738,129.51247150102,128.8764675157,88.1371454211417,95.183646811351,111.61703354629,143.557932993537,140.378035687262,180.790655848412,130.534721963345,121.26530564236,118.724779262154,124.437559473194,106.942063683227,12330.9916239694
12485,34.5,83.5,148.622900484941,114.71453132477,127.110626765971,144.181335001062,124.03987166365,134.850645735831,93.5911692292774,202.88743817215,135.251792503032,199.15369259818,127.396505492848,92.6077606095982,101.29251606129,110.170103843619,106.989206675129,4090.26031687043
12488,37.5,83.5,114.481187203669,104.391718828987,102.589559567954,105.369194436249,110.977087734605,150.545071945203,106.208363065841,148.451479951565,125.140893759902,136.858606800683,122.18469738111,100.866229810742,112.920170480942,115.843332738385,110.691356857412,15594.1321171337
12492,41.5,83.5,135.260213696421,122.329206278968,114.984077856236,143.657240292396,131.544257614564,131.661346802466,100.148936201451,100.733263240422,100.710535700527,100.739610373835,100.024694632646,104.111938507182,106.27791794751,106.056009235881,105.84038803423,14823.187187507
12505,54.5,83.5,164.044409866151,118.207081306866,97.4781540406212,108.938221141018,96.3005546836234,121.264124359805,104.966866671232,131.046018052954,126.445958713832,128.356183467401,108.173460677716,124.774836057577,121.752997309198,83.2248606126713,111.170603809317,2919.86538101781
12506,55.5,83.5,79.148514015404,116.291462160831,108.78183357072,154.45793121822,105.236217485048,128.913871002247,103.269369033784,130.772090636047,123.921958470348,119.608946991727,108.960730110815,116.452168261209,121.817889214979,132.996467299133,109.952252066425,5385.87546754294
12513,62.5,83.5,89.9291781352689,128.70304222719,119.317283564137,105.03135490435,131.845560143626,87.2394980964919,104.43162607735,126.741691972853,125.327805174933,136.796185139094,104.838475750401,103.420733725376,107.99116220563,105.958825103838,99.9054016209842,23232.9674264371
12518,67.5,83.5,144.244849694199,91.5568135299051,110.328966783637,131.490431435894,118.647606812374,142.535498152994,103.384623413465,166.870569790047,143.184163445942,170.718354048498,129.136744735814,104.638300360209,109.534143782412,110.343100632406,100.775409087637,5072.77009764272
12525,74.5,83.5,128.512885092585,103.461395799281,116.080523940035,101.147602338943,119.697445088848,98.7123862704137,96.5686537757825,144.766796415175,123.287811482886,149.555648857634,102.553353726655,98.713155016834,107.227343561379,107.137247720013,107.180258568026,14563.7876037625
