date,count,package
2017-02-14,17242,tibble
2017-02-15,29358,tibble
2017-02-16,18888,tibble
2017-02-17,12492,tibble
2017-02-18,5942,tibble
2017-02-19,5885,tibble
2017-02-20,11773,tibble
2017-02-21,19932,tibble
2017-02-22,15421,tibble
2017-02-23,13806,tibble
2017-02-24,13575,tibble
2017-02-25,5982,tibble
2017-02-26,11311,tibble
2017-02-27,15740,tibble
2017-02-28,11442,tibble
2017-03-01,11316,tibble
2017-03-02,13891,tibble
2017-03-03,12030,tibble
2017-03-04,6165,tibble
2017-03-05,6290,tibble
2017-03-06,13595,tibble
2017-03-07,13517,tibble
2017-03-08,19617,tibble
2017-03-09,13515,tibble
2017-03-10,13227,tibble
2017-03-11,10113,tibble
2017-03-12,6916,tibble
2017-03-13,12613,tibble
2017-03-14,12889,tibble
2017-03-15,15844,tibble
2017-03-16,13142,tibble
2017-03-17,10913,tibble
2017-03-18,5765,tibble
2017-03-19,6137,tibble
2017-03-20,17104,tibble
2017-03-21,13812,tibble
2017-03-22,13445,tibble
2017-03-23,15461,tibble
2017-03-24,19926,tibble
2017-03-25,6133,tibble
2017-03-26,5986,tibble
2017-03-27,20926,tibble
2017-03-28,13401,tibble
2017-03-29,13566,tibble
2017-03-30,13550,tibble
2017-03-31,10912,tibble
2017-04-01,10337,tibble
2017-04-02,10235,tibble
2017-04-03,19608,tibble
2017-04-04,18921,tibble
2017-04-05,19099,tibble
2017-04-06,18235,tibble
2017-04-07,15270,tibble
2017-04-08,8354,tibble
2017-04-09,8163,tibble
2017-04-10,17002,tibble
2017-04-11,19078,tibble
2017-04-12,16639,tibble
2017-04-13,15215,tibble
2017-04-14,11254,tibble
2017-04-15,7216,tibble
2017-04-16,6372,tibble
2017-04-17,12559,tibble
2017-04-18,17557,tibble
2017-04-19,21484,tibble
2017-04-20,19153,tibble
2017-04-21,14853,tibble
2017-04-22,7627,tibble
2017-04-23,7704,tibble
2017-04-24,16812,tibble
2017-04-25,19775,tibble
2017-04-26,20870,tibble
2017-04-27,20061,tibble
2017-04-28,15632,tibble
2017-04-29,9533,tibble
2017-04-30,8927,tibble
2017-05-01,12310,tibble
2017-05-02,19049,tibble
2017-05-03,17036,tibble
2017-05-04,15353,tibble
2017-05-05,13685,tibble
2017-05-06,7232,tibble
2017-05-07,7604,tibble
2017-05-08,16388,tibble
2017-05-09,16451,tibble
2017-05-10,15785,tibble
2017-05-11,14388,tibble
2017-05-12,13617,tibble
2017-05-13,6486,tibble
2017-05-14,6241,tibble
2017-05-15,13814,tibble
2017-05-16,16196,tibble
2017-05-17,23838,tibble
2017-05-18,23102,tibble
2017-05-19,17977,tibble
2017-05-20,7876,tibble
2017-05-21,7649,tibble
2017-05-22,18164,tibble
2017-05-23,18122,tibble
2017-05-24,16931,tibble
2017-05-25,15300,tibble
2017-05-26,13641,tibble
2017-05-27,7556,tibble
2017-05-28,8850,tibble
2017-05-29,14613,tibble
2017-05-30,18106,tibble
2017-05-31,18057,tibble
2017-06-01,17053,tibble
2017-06-02,15832,tibble
2017-06-03,6959,tibble
2017-06-04,7127,tibble
2017-06-05,15450,tibble
2017-06-06,17226,tibble
2017-06-07,16912,tibble
2017-06-08,17340,tibble
2017-06-09,15273,tibble
2017-06-10,7287,tibble
2017-06-11,7070,tibble
2017-06-12,16447,tibble
2017-06-13,17801,tibble
2017-06-14,17038,tibble
2017-06-15,15263,tibble
2017-06-16,13378,tibble
2017-06-17,6397,tibble
2017-06-18,5955,tibble
2017-06-19,15299,tibble
2017-06-20,16725,tibble
2017-06-21,15814,tibble
2017-06-22,15304,tibble
2017-06-23,12514,tibble
2017-06-24,6211,tibble
2017-06-25,6153,tibble
2017-06-26,13709,tibble
2017-06-27,15190,tibble
2017-06-28,14214,tibble
2017-06-29,14351,tibble
2017-06-30,12120,tibble
2017-07-01,5613,tibble
2017-07-02,5372,tibble
2017-07-03,12993,tibble
2017-07-04,12020,tibble
2017-07-05,13848,tibble
2017-07-06,13845,tibble
2017-07-07,12271,tibble
2017-07-08,6199,tibble
2017-07-09,5602,tibble
2017-07-10,14061,tibble
2017-07-11,14786,tibble
2017-07-12,13953,tibble
2017-07-13,13259,tibble
2017-07-14,10576,tibble
2017-07-15,4794,tibble
2017-07-16,0,tibble
2017-07-17,11999,tibble
2017-07-18,14065,tibble
2017-07-19,14019,tibble
2017-07-20,13624,tibble
2017-07-21,12162,tibble
2017-07-22,6346,tibble
2017-07-23,6420,tibble
2017-07-24,13271,tibble
2017-07-25,14444,tibble
2017-07-26,13429,tibble
2017-07-27,13199,tibble
2017-07-28,11480,tibble
2017-07-29,5774,tibble
2017-07-30,5932,tibble
2017-07-31,12153,tibble
2017-08-01,12811,tibble
2017-08-02,12874,tibble
2017-08-03,12607,tibble
2017-08-04,10969,tibble
2017-08-05,5911,tibble
2017-08-06,5796,tibble
2017-08-07,12300,tibble
2017-08-08,12776,tibble
2017-08-09,12516,tibble
2017-08-10,11339,tibble
2017-08-11,10131,tibble
2017-08-12,5036,tibble
2017-08-13,4638,tibble
2017-08-14,10619,tibble
2017-08-15,10853,tibble
2017-08-16,12101,tibble
2017-08-17,12181,tibble
2017-08-18,10665,tibble
2017-08-19,6182,tibble
2017-08-20,5361,tibble
2017-08-21,11537,tibble
2017-08-22,18722,tibble
2017-08-23,20697,tibble
2017-08-24,18165,tibble
2017-08-25,14140,tibble
2017-08-26,6990,tibble
2017-08-27,6428,tibble
2017-08-28,16045,tibble
2017-08-29,17904,tibble
2017-08-30,17251,tibble
2017-08-31,17399,tibble
2017-09-01,0,tibble
2017-09-02,0,tibble
2017-09-03,6644,tibble
2017-09-04,13252,tibble
2017-09-05,18141,tibble
2017-09-06,19072,tibble
2017-09-07,19338,tibble
2017-09-08,16240,tibble
2017-09-09,7583,tibble
2017-09-10,7431,tibble
2017-09-11,19407,tibble
2017-09-12,19751,tibble
2017-09-13,20254,tibble
2017-09-14,19494,tibble
2017-09-15,16316,tibble
2017-09-16,7911,tibble
2017-09-17,8075,tibble
2017-09-18,18337,tibble
2017-09-19,19918,tibble
2017-09-20,19638,tibble
2017-09-21,18474,tibble
2017-09-22,16042,tibble
2017-09-23,7896,tibble
2017-09-24,7821,tibble
2017-09-25,18209,tibble
2017-09-26,20464,tibble
2017-09-27,19706,tibble
2017-09-28,18760,tibble
2017-09-29,16070,tibble
2017-09-30,7421,tibble
2017-10-01,7286,tibble
2017-10-02,17305,tibble
2017-10-03,18109,tibble
2017-10-04,18210,tibble
2017-10-05,17655,tibble
2017-10-06,15660,tibble
2017-10-07,7539,tibble
2017-10-08,7692,tibble
2017-10-09,16737,tibble
2017-10-10,19554,tibble
2017-10-11,19635,tibble
2017-10-12,17891,tibble
2017-10-13,16112,tibble
2017-10-14,7551,tibble
2017-10-15,7545,tibble
2017-10-16,17986,tibble
2017-10-17,18646,tibble
2017-10-18,17561,tibble
2017-10-19,16757,tibble
2017-10-20,14676,tibble
2017-10-21,7576,tibble
2017-10-22,7555,tibble
2017-10-23,18342,tibble
2017-10-24,18983,tibble
2017-10-25,17926,tibble
2017-10-26,17715,tibble
2017-10-27,15612,tibble
2017-10-28,7472,tibble
2017-10-29,7542,tibble
2017-10-30,16691,tibble
2017-10-31,16504,tibble
2017-11-01,15450,tibble
2017-11-02,17746,tibble
2017-11-03,14777,tibble
2017-11-04,7720,tibble
2017-11-05,7607,tibble
2017-11-06,16797,tibble
2017-11-07,18641,tibble
2017-11-08,18653,tibble
2017-11-09,17991,tibble
2017-11-10,15284,tibble
2017-11-11,7849,tibble
2017-11-12,7534,tibble
2017-11-13,17247,tibble
2017-11-14,19292,tibble
2017-11-15,18299,tibble
2017-11-16,18350,tibble
2017-11-17,15480,tibble
2017-11-18,8315,tibble
2017-11-19,7876,tibble
2017-11-20,17940,tibble
2017-11-21,17832,tibble
2017-11-22,16786,tibble
2017-11-23,14025,tibble
2017-11-24,13366,tibble
2017-11-25,7791,tibble
2017-11-26,7738,tibble
2017-11-27,16948,tibble
2017-11-28,17699,tibble
2017-11-29,17742,tibble
2017-11-30,16785,tibble
2017-12-01,15040,tibble
2017-12-02,8901,tibble
2017-12-03,8313,tibble
2017-12-04,16966,tibble
2017-12-05,17508,tibble
2017-12-06,18065,tibble
2017-12-07,16092,tibble
2017-12-08,13522,tibble
2017-12-09,8053,tibble
2017-12-10,7755,tibble
2017-12-11,15376,tibble
2017-12-12,15871,tibble
2017-12-13,15161,tibble
2017-12-14,14094,tibble
2017-12-15,12129,tibble
2017-12-16,7017,tibble
2017-12-17,6170,tibble
2017-12-18,12597,tibble
2017-12-19,13361,tibble
2017-12-20,12622,tibble
2017-12-21,11116,tibble
2017-12-22,8257,tibble
2017-12-23,4519,tibble
2017-12-24,3973,tibble
2017-12-25,4559,tibble
2017-12-26,13558,tibble
2017-12-27,12910,tibble
2017-12-28,11506,tibble
2017-12-29,9600,tibble
2017-12-30,6495,tibble
2017-12-31,5401,tibble
2018-01-01,5675,tibble
2018-01-02,13000,tibble
2018-01-03,14146,tibble
2018-01-04,15532,tibble
2018-01-05,0,tibble
2018-01-06,7682,tibble
2018-01-07,7859,tibble
2018-01-08,17366,tibble
2018-01-09,19361,tibble
2018-01-10,20874,tibble
2018-01-11,19783,tibble
2018-01-12,17447,tibble
2018-01-13,8924,tibble
2018-01-14,8208,tibble
2018-01-15,17350,tibble
2018-01-16,21044,tibble
2018-01-17,22954,tibble
2018-01-18,22910,tibble
2018-01-19,19296,tibble
2018-01-20,9138,tibble
2018-01-21,9543,tibble
2018-01-22,23341,tibble
2018-01-23,30775,tibble
2018-01-24,26458,tibble
2018-01-25,24513,tibble
2018-01-26,20579,tibble
2018-01-27,10874,tibble
2018-01-28,11083,tibble
2018-01-29,24195,tibble
2018-01-30,31496,tibble
2018-01-31,21976,tibble
2018-02-01,21632,tibble
2018-02-02,18311,tibble
2018-02-03,8950,tibble
2018-02-04,8976,tibble
2018-02-05,20511,tibble
2018-02-06,21805,tibble
2018-02-07,19952,tibble
2018-02-08,20606,tibble
2018-02-09,0,tibble
2018-02-10,0,tibble
2018-02-11,8629,tibble
2018-02-12,19194,tibble
2018-02-13,18997,tibble
2018-02-14,18040,tibble
2018-02-15,18050,tibble
2018-02-16,15789,tibble
2018-02-17,7416,tibble
2018-02-18,7934,tibble
2018-02-19,16737,tibble
2018-02-20,18997,tibble
2018-02-21,19632,tibble
2018-02-22,18860,tibble
2018-02-23,0,tibble
2018-02-24,0,tibble
2018-02-25,8550,tibble
2018-02-26,19533,tibble
2018-02-27,19796,tibble
2018-02-28,19236,tibble
2018-03-01,18742,tibble
2018-03-02,16416,tibble
2018-03-03,8646,tibble
2018-03-04,8497,tibble
2018-03-05,19881,tibble
2018-03-06,20094,tibble
2018-03-07,20041,tibble
2018-03-08,19304,tibble
2018-03-09,17325,tibble
2018-03-10,8624,tibble
2018-03-11,8364,tibble
2018-03-12,19943,tibble
2018-03-13,19782,tibble
2018-03-14,19735,tibble
2018-03-15,20248,tibble
2018-03-16,17229,tibble
2018-03-17,9233,tibble
2018-03-18,8760,tibble
2018-03-19,19352,tibble
2018-03-20,20749,tibble
2018-03-21,21490,tibble
2018-03-22,20332,tibble
2018-03-23,17748,tibble
2018-03-24,9860,tibble
2018-03-25,9195,tibble
2018-03-26,18436,tibble
2018-03-27,19587,tibble
2018-03-28,18862,tibble
2018-03-29,16380,tibble
2018-03-30,11866,tibble
2018-03-31,7610,tibble
2018-04-01,7290,tibble
2018-04-02,14923,tibble
2018-04-03,19441,tibble
2018-04-04,19500,tibble
2018-04-05,19160,tibble
2018-04-06,15718,tibble
2018-04-07,10159,tibble
2018-04-08,9810,tibble
2018-04-09,19026,tibble
2018-04-10,19961,tibble
2018-04-11,20370,tibble
2018-04-12,20018,tibble
2018-04-13,17730,tibble
2018-04-14,10343,tibble
2018-04-15,10532,tibble
2018-04-16,19095,tibble
2018-04-17,20473,tibble
2018-04-18,19708,tibble
2018-04-19,18431,tibble
2018-04-20,16400,tibble
2018-04-21,8156,tibble
2018-04-22,8452,tibble
2018-04-23,19483,tibble
2018-04-24,21635,tibble
2018-04-25,22530,tibble
2018-04-26,21504,tibble
2018-04-27,22811,tibble
2018-04-28,20990,tibble
2018-04-29,20419,tibble
2018-04-30,23233,tibble
2018-05-01,15640,tibble
2018-05-02,20260,tibble
2018-05-03,20185,tibble
2018-05-04,16518,tibble
2018-05-05,9302,tibble
2018-05-06,0,tibble
2018-05-07,17608,tibble
2018-05-08,19352,tibble
2018-05-09,19267,tibble
2018-05-10,17229,tibble
2018-05-11,16138,tibble
2018-05-12,0,tibble
2018-05-13,8230,tibble
2018-05-14,18350,tibble
2018-05-15,19095,tibble
2018-05-16,17953,tibble
2018-05-17,18671,tibble
2018-05-18,15798,tibble
2018-05-19,0,tibble
2018-05-20,7931,tibble
2018-05-21,15967,tibble
2018-05-22,18106,tibble
2018-05-23,19157,tibble
2018-05-24,19576,tibble
2018-05-25,15972,tibble
2018-05-26,7830,tibble
2018-05-27,0,tibble
2018-05-28,15273,tibble
2018-05-29,18132,tibble
2018-05-30,19871,tibble
2018-05-31,17892,tibble
2018-06-01,15620,tibble
2018-06-02,8157,tibble
2018-06-03,8180,tibble
2018-06-04,17321,tibble
2018-06-05,18999,tibble
2018-06-06,18415,tibble
2018-06-07,19368,tibble
2018-06-08,15394,tibble
2018-06-09,8959,tibble
2018-06-10,8098,tibble
2018-06-11,16699,tibble
2018-06-12,18056,tibble
2018-06-13,17427,tibble
2018-06-14,17347,tibble
2018-06-15,13864,tibble
2018-06-16,7453,tibble
2018-06-17,7033,tibble
2018-06-18,15580,tibble
2018-06-19,17018,tibble
2018-06-20,17536,tibble
2018-06-21,16689,tibble
2018-06-22,13913,tibble
2018-06-23,8175,tibble
2018-06-24,8304,tibble
2018-06-25,15776,tibble
2018-06-26,17747,tibble
2018-06-27,16976,tibble
2018-06-28,16124,tibble
2018-06-29,13517,tibble
2018-06-30,7512,tibble
2018-07-01,7271,tibble
2018-07-02,14261,tibble
2018-07-03,15741,tibble
2018-07-04,15787,tibble
2018-07-05,18014,tibble
2018-07-06,16041,tibble
2018-07-07,0,tibble
2018-07-08,0,tibble
2018-07-09,18408,tibble
2018-07-10,17739,tibble
2018-07-11,16633,tibble
2018-07-12,15574,tibble
2018-07-13,13460,tibble
2018-07-14,8185,tibble
2018-07-15,7330,tibble
2018-07-16,14350,tibble
2018-07-17,15940,tibble
2018-07-18,15991,tibble
2018-07-19,15159,tibble
2018-07-20,13574,tibble
2018-07-21,7324,tibble
2018-07-22,7281,tibble
2018-07-23,14870,tibble
2018-07-24,16128,tibble
2018-07-25,14979,tibble
2018-07-26,14502,tibble
2018-07-27,13234,tibble
2018-07-28,0,tibble
2018-07-29,6604,tibble
2018-07-30,14442,tibble
2018-07-31,15195,tibble
2018-08-01,14395,tibble
2018-08-02,14667,tibble
2018-08-03,13275,tibble
2018-08-04,6864,tibble
2018-08-05,6585,tibble
2018-08-06,13648,tibble
2018-08-07,14919,tibble
2018-08-08,14799,tibble
2018-08-09,14687,tibble
2018-08-10,12738,tibble
2018-08-11,7141,tibble
2018-08-12,6800,tibble
2018-08-13,14293,tibble
2018-08-14,14121,tibble
2018-08-15,12830,tibble
2018-08-16,14043,tibble
2018-08-17,11926,tibble
2018-08-18,7096,tibble
2018-08-19,6522,tibble
2018-08-20,14388,tibble
2018-08-21,15992,tibble
2018-08-22,15468,tibble
2018-08-23,16342,tibble
2018-08-24,13750,tibble
2018-08-25,7033,tibble
2018-08-26,7137,tibble
2018-08-27,16426,tibble
2018-08-28,18801,tibble
2018-08-29,19051,tibble
2018-08-30,18972,tibble
2018-08-31,0,tibble
2018-09-01,7751,tibble
2018-09-02,6960,tibble
2018-09-03,14052,tibble
2018-09-04,20128,tibble
2018-09-05,21748,tibble
2018-09-06,21607,tibble
2018-09-07,17581,tibble
2018-09-08,8923,tibble
2018-09-09,8564,tibble
2018-09-10,21043,tibble
2018-09-11,22822,tibble
2018-09-12,24094,tibble
2018-09-13,24831,tibble
2018-09-14,21673,tibble
2018-09-15,9661,tibble
2018-09-16,9830,tibble
2018-09-17,24213,tibble
2018-09-18,25604,tibble
2018-09-19,25289,tibble
2018-09-20,24484,tibble
2018-09-21,20352,tibble
2018-09-22,9999,tibble
2018-09-23,10201,tibble
2018-09-24,22808,tibble
2018-09-25,25360,tibble
2018-09-26,24584,tibble
2018-09-27,24630,tibble
2018-09-28,20443,tibble
2018-09-29,10857,tibble
2018-09-30,10293,tibble
2018-10-01,23599,tibble
2018-10-02,24711,tibble
2018-10-03,25063,tibble
2018-10-04,25361,tibble
2018-10-05,20984,tibble
2018-10-06,10924,tibble
2018-10-07,10487,tibble
2018-10-08,23578,tibble
2018-10-09,24909,tibble
2018-10-10,25367,tibble
2018-10-11,24908,tibble
2018-10-12,20076,tibble
2018-10-13,11855,tibble
2018-10-14,10976,tibble
2018-10-15,24118,tibble
2018-10-16,25519,tibble
2018-10-17,24137,tibble
2018-10-18,23105,tibble
2018-10-19,19859,tibble
2018-10-20,11003,tibble
2018-10-21,0,tibble
2018-10-22,23676,tibble
2018-10-23,24784,tibble
2018-10-24,24423,tibble
2018-10-25,23589,tibble
2018-10-26,20261,tibble
2018-10-27,10628,tibble
2018-10-28,10051,tibble
2018-10-29,23047,tibble
2018-10-30,24862,tibble
2018-10-31,23032,tibble
2018-11-01,20779,tibble
2018-11-02,17804,tibble
2018-11-03,9720,tibble
2018-11-04,9985,tibble
2018-11-05,21899,tibble
2018-11-06,23594,tibble
2018-11-07,22679,tibble
2018-11-08,22502,tibble
2018-11-09,19346,tibble
2018-11-10,10845,tibble
2018-11-11,10486,tibble
2018-11-12,22116,tibble
2018-11-13,25551,tibble
2018-11-14,24612,tibble
2018-11-15,23584,tibble
2018-11-16,21137,tibble
2018-11-17,10842,tibble
2018-11-18,11033,tibble
2018-11-19,22132,tibble
2018-11-20,22641,tibble
2018-11-21,21677,tibble
2018-11-22,19279,tibble
2018-11-23,16033,tibble
2018-11-24,10177,tibble
2018-11-25,10087,tibble
2018-11-26,21713,tibble
2018-11-27,23674,tibble
2018-11-28,23748,tibble
2018-11-29,24029,tibble
2018-11-30,20180,tibble
2018-12-01,11055,tibble
2018-12-02,11130,tibble
2018-12-03,22222,tibble
2018-12-04,22868,tibble
2018-12-05,23046,tibble
2018-12-06,23006,tibble
2018-12-07,19987,tibble
2018-12-08,11740,tibble
2018-12-09,11781,tibble
2018-12-10,21188,tibble
2018-12-11,20542,tibble
2018-12-12,19144,tibble
2018-12-13,19475,tibble
2018-12-14,15835,tibble
2018-12-15,8906,tibble
2018-12-16,8569,tibble
2018-12-17,17090,tibble
2018-12-18,17264,tibble
2018-12-19,17835,tibble
2018-12-20,15467,tibble
2018-12-21,12214,tibble
2018-12-22,7844,tibble
2018-12-23,7196,tibble
2018-12-24,8441,tibble
2018-12-25,7113,tibble
2018-12-26,10055,tibble
2018-12-27,11152,tibble
2018-12-28,9823,tibble
2018-12-29,6605,tibble
2018-12-30,6073,tibble
2018-12-31,7214,tibble
2014-01-01,0,broom
2014-01-02,0,broom
2014-01-03,0,broom
2014-01-04,0,broom
2014-01-05,0,broom
2014-01-06,0,broom
2014-01-07,0,broom
2014-01-08,0,broom
2014-01-09,0,broom
2014-01-10,0,broom
2014-01-11,0,broom
2014-01-12,0,broom
2014-01-13,0,broom
2014-01-14,0,broom
2014-01-15,0,broom
2014-01-16,0,broom
2014-01-17,0,broom
2014-01-18,0,broom
2014-01-19,0,broom
2014-01-20,0,broom
2014-01-21,0,broom
2014-01-22,0,broom
2014-01-23,0,broom
2014-01-24,0,broom
2014-01-25,0,broom
2014-01-26,0,broom
2014-01-27,0,broom
2014-01-28,0,broom
2014-01-29,0,broom
2014-01-30,0,broom
2014-01-31,0,broom
2014-02-01,0,broom
2014-02-02,0,broom
2014-02-03,0,broom
2014-02-04,0,broom
2014-02-05,0,broom
2014-02-06,0,broom
2014-02-07,0,broom
2014-02-08,0,broom
2014-02-09,0,broom
2014-02-10,0,broom
2014-02-11,0,broom
2014-02-12,0,broom
2014-02-13,0,broom
2014-02-14,0,broom
2014-02-15,0,broom
2014-02-16,0,broom
2014-02-17,0,broom
2014-02-18,0,broom
2014-02-19,0,broom
2014-02-20,0,broom
2014-02-21,0,broom
2014-02-22,0,broom
2014-02-23,0,broom
2014-02-24,0,broom
2014-02-25,0,broom
2014-02-26,0,broom
2014-02-27,0,broom
2014-02-28,0,broom
2014-03-01,0,broom
2014-03-02,0,broom
2014-03-03,0,broom
2014-03-04,0,broom
2014-03-05,0,broom
2014-03-06,0,broom
2014-03-07,0,broom
2014-03-08,0,broom
2014-03-09,0,broom
2014-03-10,0,broom
2014-03-11,0,broom
2014-03-12,0,broom
2014-03-13,0,broom
2014-03-14,0,broom
2014-03-15,0,broom
2014-03-16,0,broom
2014-03-17,0,broom
2014-03-18,0,broom
2014-03-19,0,broom
2014-03-20,0,broom
2014-03-21,0,broom
2014-03-22,0,broom
2014-03-23,0,broom
2014-03-24,0,broom
2014-03-25,0,broom
2014-03-26,0,broom
2014-03-27,0,broom
2014-03-28,0,broom
2014-03-29,0,broom
2014-03-30,0,broom
2014-03-31,0,broom
2014-04-01,0,broom
2014-04-02,0,broom
2014-04-03,0,broom
2014-04-04,0,broom
2014-04-05,0,broom
2014-04-06,0,broom
2014-04-07,0,broom
2014-04-08,0,broom
2014-04-09,0,broom
2014-04-10,0,broom
2014-04-11,0,broom
2014-04-12,0,broom
2014-04-13,0,broom
2014-04-14,0,broom
2014-04-15,0,broom
2014-04-16,0,broom
2014-04-17,0,broom
2014-04-18,0,broom
2014-04-19,0,broom
2014-04-20,0,broom
2014-04-21,0,broom
2014-04-22,0,broom
2014-04-23,0,broom
2014-04-24,0,broom
2014-04-25,0,broom
2014-04-26,0,broom
2014-04-27,0,broom
2014-04-28,0,broom
2014-04-29,0,broom
2014-04-30,0,broom
2014-05-01,0,broom
2014-05-02,0,broom
2014-05-03,0,broom
2014-05-04,0,broom
2014-05-05,0,broom
2014-05-06,0,broom
2014-05-07,0,broom
2014-05-08,0,broom
2014-05-09,0,broom
2014-05-10,0,broom
2014-05-11,0,broom
2014-05-12,0,broom
2014-05-13,0,broom
2014-05-14,0,broom
2014-05-15,0,broom
2014-05-16,0,broom
2014-05-17,0,broom
2014-05-18,0,broom
2014-05-19,0,broom
2014-05-20,0,broom
2014-05-21,0,broom
2014-05-22,0,broom
2014-05-23,0,broom
2014-05-24,0,broom
2014-05-25,0,broom
2014-05-26,0,broom
2014-05-27,0,broom
2014-05-28,0,broom
2014-05-29,0,broom
2014-05-30,0,broom
2014-05-31,0,broom
2014-06-01,0,broom
2014-06-02,0,broom
2014-06-03,0,broom
2014-06-04,0,broom
2014-06-05,0,broom
2014-06-06,0,broom
2014-06-07,0,broom
2014-06-08,0,broom
2014-06-09,0,broom
2014-06-10,0,broom
2014-06-11,0,broom
2014-06-12,0,broom
2014-06-13,0,broom
2014-06-14,0,broom
2014-06-15,0,broom
2014-06-16,0,broom
2014-06-17,0,broom
2014-06-18,0,broom
2014-06-19,0,broom
2014-06-20,0,broom
2014-06-21,0,broom
2014-06-22,0,broom
2014-06-23,0,broom
2014-06-24,0,broom
2014-06-25,0,broom
2014-06-26,0,broom
2014-06-27,0,broom
2014-06-28,0,broom
2014-06-29,0,broom
2014-06-30,0,broom
2014-07-01,0,broom
2014-07-02,0,broom
2014-07-03,0,broom
2014-07-04,0,broom
2014-07-05,0,broom
2014-07-06,0,broom
2014-07-07,0,broom
2014-07-08,0,broom
2014-07-09,0,broom
2014-07-10,0,broom
2014-07-11,0,broom
2014-07-12,0,broom
2014-07-13,0,broom
2014-07-14,0,broom
2014-07-15,0,broom
2014-07-16,0,broom
2014-07-17,0,broom
2014-07-18,0,broom
2014-07-19,0,broom
2014-07-20,0,broom
2014-07-21,0,broom
2014-07-22,0,broom
2014-07-23,0,broom
2014-07-24,0,broom
2014-07-25,0,broom
2014-07-26,0,broom
2014-07-27,0,broom
2014-07-28,0,broom
2014-07-29,0,broom
2014-07-30,0,broom
2014-07-31,0,broom
2014-08-01,0,broom
2014-08-02,0,broom
2014-08-03,0,broom
2014-08-04,0,broom
2014-08-05,0,broom
2014-08-06,0,broom
2014-08-07,0,broom
2014-08-08,0,broom
2014-08-09,0,broom
2014-08-10,0,broom
2014-08-11,0,broom
2014-08-12,0,broom
2014-08-13,0,broom
2014-08-14,0,broom
2014-08-15,0,broom
2014-08-16,0,broom
2014-08-17,0,broom
2014-08-18,0,broom
2014-08-19,0,broom
2014-08-20,0,broom
2014-08-21,0,broom
2014-08-22,0,broom
2014-08-23,0,broom
2014-08-24,0,broom
2014-08-25,0,broom
2014-08-26,0,broom
2014-08-27,0,broom
2014-08-28,0,broom
2014-08-29,0,broom
2014-08-30,0,broom
2014-08-31,0,broom
2014-09-01,0,broom
2014-09-02,0,broom
2014-09-03,0,broom
2014-09-04,0,broom
2014-09-05,0,broom
2014-09-06,0,broom
2014-09-07,0,broom
2014-09-08,0,broom
2014-09-09,0,broom
2014-09-10,0,broom
2014-09-11,0,broom
2014-09-12,0,broom
2014-09-13,0,broom
2014-09-14,0,broom
2014-09-15,0,broom
2014-09-16,0,broom
2014-09-17,0,broom
2014-09-18,0,broom
2014-09-19,0,broom
2014-09-20,0,broom
2014-09-21,0,broom
2014-09-22,0,broom
2014-09-23,0,broom
2014-09-24,0,broom
2014-09-25,0,broom
2014-09-26,0,broom
2014-09-27,0,broom
2014-09-28,0,broom
2014-09-29,0,broom
2014-09-30,0,broom
2014-10-01,0,broom
2014-10-02,0,broom
2014-10-03,0,broom
2014-10-04,0,broom
2014-10-05,0,broom
2014-10-06,0,broom
2014-10-07,0,broom
2014-10-08,0,broom
2014-10-09,0,broom
2014-10-10,0,broom
2014-10-11,0,broom
2014-10-12,0,broom
2014-10-13,0,broom
2014-10-14,0,broom
2014-10-15,0,broom
2014-10-16,0,broom
2014-10-17,0,broom
2014-10-18,0,broom
2014-10-19,0,broom
2014-10-20,0,broom
2014-10-21,0,broom
2014-10-22,0,broom
2014-10-23,0,broom
2014-10-24,0,broom
2014-10-25,0,broom
2014-10-26,0,broom
2014-10-27,0,broom
2014-10-28,0,broom
2014-10-29,0,broom
2014-10-30,0,broom
2014-10-31,0,broom
2014-11-01,0,broom
2014-11-02,0,broom
2014-11-03,0,broom
2014-11-04,0,broom
2014-11-05,0,broom
2014-11-06,0,broom
2014-11-07,0,broom
2014-11-08,0,broom
2014-11-09,0,broom
2014-11-10,0,broom
2014-11-11,0,broom
2014-11-12,0,broom
2014-11-13,0,broom
2014-11-14,0,broom
2014-11-15,0,broom
2014-11-16,0,broom
2014-11-17,0,broom
2014-11-18,0,broom
2014-11-19,0,broom
2014-11-20,0,broom
2014-11-21,0,broom
2014-11-22,0,broom
2014-11-23,0,broom
2014-11-24,14,broom
2014-11-25,24,broom
2014-11-26,21,broom
2014-11-27,14,broom
2014-11-28,10,broom
2014-11-29,10,broom
2014-11-30,11,broom
2014-12-01,18,broom
2014-12-02,22,broom
2014-12-03,15,broom
2014-12-04,19,broom
2014-12-05,10,broom
2014-12-06,3,broom
2014-12-07,11,broom
2014-12-08,10,broom
2014-12-09,11,broom
2014-12-10,12,broom
2014-12-11,5,broom
2014-12-12,10,broom
2014-12-13,4,broom
2014-12-14,2,broom
2014-12-15,4,broom
2014-12-16,10,broom
2014-12-17,18,broom
2014-12-18,22,broom
2014-12-19,20,broom
2014-12-20,23,broom
2014-12-21,13,broom
2014-12-22,14,broom
2014-12-23,8,broom
2014-12-24,10,broom
2014-12-25,7,broom
2014-12-26,7,broom
2014-12-27,15,broom
2014-12-28,5,broom
2014-12-29,12,broom
2014-12-30,13,broom
2014-12-31,8,broom
2015-01-01,2,broom
2015-01-02,14,broom
